signature,job_id,query,pert_id,pert_iname,pert_type,tau
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K59632282,quinidine,trt_cp,-12.996459
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K56596464,QX-314,trt_cp,-60.439064
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K97399794,quercetin,trt_cp,-1.4723386
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K70799801,quinidine,trt_cp,49.573475
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K84421793,BRD-K84421793,trt_cp,0.5990134
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K39187410,BRD-K39187410,trt_cp,-76.64527
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K32412559,morphothebaine,trt_cp,-36.97666
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K15588452,R-96544,trt_cp,-33.61164
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K70505054,ranitidine,trt_cp,-2.5369978
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A97674275,ranolazine,trt_cp,-12.796988
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K95921201,reserpine,trt_cp,-40.84658
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A68281735,REV-5901,trt_cp,0.0
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K82688027,RG-13022,trt_cp,-10.321135
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K21853356,RG-14620,trt_cp,42.38902
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K56047318,RHC-80267,trt_cp,28.358309
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A59174698,ritodrine,trt_cp,16.893036
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K34330170,rotenonic-acid,trt_cp,19.191803
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K08640512,RS-100329,trt_cp,-1.4446794
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K87048468,RS-102221,trt_cp,-12.222409
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K80725821,RS-16566,trt_cp,-54.284805
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K76840893,RS-17053,trt_cp,55.98384
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K26160755,RS-45041-190,trt_cp,-37.746723
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K87510569,RS-504393,trt_cp,2.3211386
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K20714604,RS-56812,trt_cp,2.0436928
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K46142322,RS-67333,trt_cp,-65.3178
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K50018155,RS-67506,trt_cp,-22.194489
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A29437505,RWJ-21757,trt_cp,25.149075
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K69556541,ryanodine,trt_cp,-21.66518
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K04111260,raclopride,trt_cp,-2.386272
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K14204120,ranitidine,trt_cp,-10.462521
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A43974499,reboxetine,trt_cp,21.89494
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K54094468,remoxipride,trt_cp,47.291836
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K52930707,rescinnamine,trt_cp,-19.123558
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K32755366,reserpic-acid,trt_cp,-1.1627907
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K25591257,resveratrol,trt_cp,-8.473719
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-M62162320,rilmenidine,trt_cp,0.0
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K21283037,riluzole,trt_cp,8.107633
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A63346720,rimcazole,trt_cp,7.8821955
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K31627533,rimexolone,trt_cp,-39.204544
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A63546914,Ro-04-5595,trt_cp,57.985683
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K00486786,Ro-08-2750,trt_cp,-4.4397464
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K79684402,Ro-10-5824,trt_cp,5.2854123
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K82823076,Ro-15-4513,trt_cp,-32.754883
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K80778372,Ro-19-4605,trt_cp,-81.982765
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A49370193,Ro-60-0175,trt_cp,-1.4446794
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K20313525,rosmarinic-acid,trt_cp,-15.409084
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K06426971,ryuvidine,trt_cp,78.33093
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K05901394,terguride,trt_cp,-13.059826
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K88871508,lisuride,trt_cp,-45.959305
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K14965640,ibuprofen-(S),trt_cp,-44.16568
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K19284129,salvinorin-a,trt_cp,70.740135
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K83637872,SANT-1,trt_cp,7.699501
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A89434049,sarmentogenin,trt_cp,-1.6850204
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K77677632,SB-200646,trt_cp,12.889523
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K54330070,SB-202190,trt_cp,-60.137074
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A37704979,SB-203580,trt_cp,-13.9990835
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A22707317,SB-205384,trt_cp,-1.7618041
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A11609859,SB-205607,trt_cp,-2.8188865
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K61097567,SB-218795,trt_cp,-18.610065
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K14807180,SB-221284,trt_cp,-2.9735186
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K04414442,SB-222200,trt_cp,0.3875969
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K61323504,SB-225002,trt_cp,85.617256
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K98143437,SB-239063,trt_cp,7.3615193
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K24201553,SB-269970,trt_cp,58.171417
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K41567364,SB-334867,trt_cp,33.532898
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K59331372,SB-366791,trt_cp,66.02578
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K53913732,SB-408124,trt_cp,16.670393
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K76805682,SB-415286,trt_cp,1.6560959
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K67298865,SB-431542,trt_cp,14.403412
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K14767410,SC-560,trt_cp,-1.726568
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K26373640,IKK-2-inhibitor,trt_cp,-19.180298
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K85871428,SC-68376,trt_cp,25.374218
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K25875056,SC-9,trt_cp,-8.954013
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K81847782,scandenin,trt_cp,-0.85775554
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K45435259,SCH-23390,trt_cp,14.56323
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K94270326,ecopipam,trt_cp,-17.089115
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K46469693,SCH-442416,trt_cp,58.703003
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K81225797,SCH-58261,trt_cp,59.833057
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A62035778,scopolamine,trt_cp,-69.300415
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K15868788,SDZ-205-557,trt_cp,39.747826
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A15530910,SDZ-21009,trt_cp,36.04365
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A82590476,SDZ-NKT-343,trt_cp,16.659798
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A31007383,SDZ-WAG-994,trt_cp,23.276615
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K07212038,selinidin,trt_cp,65.60969
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K15601958,SEW-2871,trt_cp,8.595952
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K98157055,SIB-1757,trt_cp,72.51939
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K84996949,sinensetin,trt_cp,-46.41908
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K73824630,skatole,trt_cp,-30.488573
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A64227845,SKF-77434,trt_cp,0.0
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A09828896,SKF-81297,trt_cp,7.3073063
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K96809896,SKF-86002,trt_cp,17.199095
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A49046702,SKF-89976A,trt_cp,35.385418
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K01567962,pyrazolanthrone,trt_cp,7.847188
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A56987319,SQ-22536,trt_cp,-17.77659
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K91243525,SR-142948,trt_cp,-14.385587
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K35629949,SR-27897,trt_cp,-55.846756
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K96720755,relcovaptan,trt_cp,33.042946
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K09397065,SR-57227A,trt_cp,0.845666
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K35430135,SR-59230A,trt_cp,-25.26017
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K19309090,SR-95639A,trt_cp,14.771221
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K72895815,SSR-69071,trt_cp,50.71467
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K18905250,ST-91,trt_cp,-55.351
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K52620403,STO-609,trt_cp,-70.18081
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K20287671,SU-4312,trt_cp,-11.037466
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K60487568,SU-4312,trt_cp,-10.012097
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K63504947,semaxanib,trt_cp,63.44709
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K34995470,SU-1498,trt_cp,-22.293472
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K97354755,SU-6656,trt_cp,5.8970695
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A70649075,sulconazole,trt_cp,22.770594
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A10715913,sulpiride,trt_cp,56.824554
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A24122750,saclofen,trt_cp,5.5830154
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K09963420,saquinavir,trt_cp,63.90984
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A49906757,scopolamine-n-oxide,trt_cp,2.69711
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A14566392,scopolamine,trt_cp,-1.5503876
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K62609077,scoulerine,trt_cp,-51.31062
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K22503835,scriptaid,trt_cp,25.966024
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A25775766,securinine,trt_cp,-14.203725
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K38449220,seneciphylline,trt_cp,-25.412443
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K25741894,skimmianine,trt_cp,0.0
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K70881766,solanine,trt_cp,-5.9250283
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K97330509,SRC-kinase-inhibitor-II,trt_cp,-49.818542
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K68332390,ponalrestat,trt_cp,-9.385057
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K84595254,strophanthidin,trt_cp,1.7970402
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K35708212,ouabain,trt_cp,-9.840159
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K30189597,SYK-inhibitor,trt_cp,-31.987823
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K14200658,syrosingopine,trt_cp,-1.0570824
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K31843556,T-0070907,trt_cp,10.493803
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K63516691,T-0156,trt_cp,2.6427062
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K23383398,T-0901317,trt_cp,9.161382
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K62221994,T-98475,trt_cp,42.404224
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K25186396,tangeritin,trt_cp,23.99772
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K97118047,"4,5,6,7-tetrabromobenzotriazole",trt_cp,11.363092
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K67352070,TC-2559,trt_cp,61.15995
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A31195449,TCB2,trt_cp,40.419697
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K73999723,telmisartan,trt_cp,13.195401
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K51805276,temefos,trt_cp,6.221789
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A33833419,TER-14687,trt_cp,-38.197998
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A48720949,testosterone-propionate,trt_cp,16.664303
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K97309399,thiothixene,trt_cp,36.159195
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K12867552,PCI-24781,trt_cp,71.10031
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K45988865,tetramethylsilane,trt_cp,61.32201
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K51033547,tramadol,trt_cp,-19.17813
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A01295252,7-hydroxy-PIPAT,trt_cp,-1.1275547
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K34415467,trimethobenzamide,trt_cp,-47.280365
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K54790157,trioxsalen,trt_cp,-22.244423
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K57033106,tripelennamine,trt_cp,-68.27078
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K00959089,thenoyltrifluoroacetone,trt_cp,-2.8561635
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K68246049,TTNPB,trt_cp,-63.73111
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A02176148,tubaic-acid,trt_cp,-5.9524717
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K94176593,TWS-119,trt_cp,8.574074
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K60184833,tyrphostin-AG-99,trt_cp,57.058846
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K96778649,tyrphostin-47,trt_cp,43.007828
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K11158509,tyrphostin-B44,trt_cp,-24.039783
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A98378129,talniflumate,trt_cp,-36.3101
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K43744935,tamoxifen,trt_cp,-2.501762
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A23723433,paclitaxel,trt_cp,27.466272
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K06147391,telenzepine,trt_cp,54.346073
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A87479750,tenidap,trt_cp,34.645203
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K90553655,testosterone,trt_cp,28.642746
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A11605036,thiocolchicoside,trt_cp,25.63322
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A85424553,thioperamide,trt_cp,-13.879182
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K63874012,thioperamide,trt_cp,28.984268
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K08619574,thioproperazine,trt_cp,3.4544368
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K11107424,tiotidine,trt_cp,-58.090363
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K20141153,atomoxetine,trt_cp,38.66896
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K34154330,tracazolate,trt_cp,-4.580691
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K19533706,tranilast,trt_cp,-48.171482
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K69837166,trap-101,trt_cp,36.4955
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K95763993,trapidil,trt_cp,14.959612
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K08619838,tremorine,trt_cp,-48.21443
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K77554836,triamcinolone,trt_cp,-58.44328
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A84389633,"tropanyl-3,5-dimethylbenzoate",trt_cp,-43.808662
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A83859836,tropisetron,trt_cp,-30.598743
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K02607075,tubocurarine,trt_cp,-75.77972
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K17415526,tyrphostin-AG-835,trt_cp,63.19808
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A81795050,U-18666A,trt_cp,0.9161381
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K70281171,U-99194,trt_cp,-2.501762
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K18787491,U-0126,trt_cp,-20.46073
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-K18757346,U-46619,trt_cp,-28.23493
ATLAS_SIG_B_TOP100,6a92e7670262700013c4e5e9,ATLAS_SIG_B_TOP100,BRD-A96897502,U-74389F,trt_cp,-7.8025246
