Gene stable ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000005302,915.5968461057288,0.33182003396421766,0.13638573174105825,2.432952697678161,0.01497625724290744,0.030334636849225667
ENSG00000005339,2002.035396318687,0.38268281096941514,0.13694047052622463,2.794519468925951,0.005197691097203186,0.011959904598246796
ENSG00000005379,285.4975345332087,-0.4044262750344293,0.23525806691277984,-1.7190750580483487,0.08560070572841601,0.13838637085869468
ENSG00000005436,126.28962342717703,0.6445413430036743,0.23136052247567793,2.785874340646998,0.005338356160889144,0.012250408165903169
ENSG00000005448,176.39274873865415,-0.5009146209407015,0.2581386292096885,-1.9404868712377166,0.05232054819215696,0.09055881519701724
ENSG00000005469,173.06319397892446,-0.16037157942292035,0.21131443146834716,-0.7589239329683095,0.44789806132129306,0.5399390225525986
ENSG00000005483,880.1818580507656,0.319907457015588,0.20091327930600733,1.5922663654717555,0.11132486696937176,0.17242942516868387
ENSG00000005486,4100.430297434647,-0.34307066103247824,0.1423032745128178,-2.4108416493365836,0.0159157569306313,0.032031042782248366
ENSG00000005513,38.18326947781077,1.5705254434410933,0.45227259619832755,3.472519574792891,0.0005155974106962343,0.0015309589459542932
ENSG00000005700,1607.8817220295152,1.1776587355354182,0.1652264127267983,7.127545264101785,1.0217467865259063e-12,1.5918362591508406e-11
ENSG00000005801,166.2933885781827,-0.004414926845190815,0.22296099180654108,-0.01980134197205923,0.984201847355285,0.9885122204093958
ENSG00000005810,931.0634189212022,1.5641080498832274,0.16330830816057398,9.577639175254376,9.928846590586253e-22,4.307867133357062e-20
ENSG00000005812,372.81105706992594,0.5719160996909599,0.17091866854854731,3.3461300895198254,0.0008194793927714062,0.0023147288889073855
ENSG00000005844,256.1006257373879,5.543241431585336,0.32057371566061743,17.29162798067267,5.439414086285555e-67,2.3114310211368735e-64
ENSG00000005882,2503.4461870635555,-0.8277308635215117,0.16939598782387305,-4.886366401913441,1.0271396863645846e-06,5.560177665266212e-06
ENSG00000005884,5376.334993288815,-0.19514422409982232,0.12350335530289364,-1.5800722467922306,0.11409032221077667,0.1758456342331237
ENSG00000005889,386.42033438930156,0.2795894034002034,0.1859256990565944,1.5037695424509254,0.13264071605545083,0.1992714012237864
ENSG00000005893,1974.1148385144952,0.8041587286018959,0.15548795799713955,5.171839279133691,2.3180092460203644e-07,1.4416959787560147e-06
ENSG00000005961,41.39537666795088,1.324495634026926,0.4083678119497803,3.243388913790806,0.0011811686029489746,0.0032009298517681707
ENSG00000006007,2157.642975170627,0.3383015625560261,0.19094966531559165,1.7716792642547914,0.07644781364436695,0.12565620153968302
ENSG00000006015,510.68019253174316,-0.5244989281333352,0.16650103347056178,-3.150124159596098,0.0016320108933356812,0.004287923874688839
ENSG00000006016,299.2338941814562,2.9729723590288524,0.21601186618606422,13.763004836354915,4.2546864183330485e-43,7.496549923423888e-41
ENSG00000006025,129.40790000018436,-0.8023107197443593,0.2574711069460573,-3.116119432820286,0.0018324803870946337,0.004755824794816467
ENSG00000006042,62.13537812460182,0.15042541055660746,0.31976741049028873,0.470421330072271,0.6380540278325781,0.7157857437786388
ENSG00000006047,312.2743853500138,-0.48460421486881755,0.21993131217526518,-2.2034343817429334,0.027564147129747075,0.051861804626980826
ENSG00000006062,55.17552363312626,-0.6932518799438372,0.3756290820263165,-1.8455756306303996,0.06495384762342139,0.10935133890272573
ENSG00000006071,211.97687707700342,1.6430841566107481,0.20607258466578268,7.973327258817918,1.544584517920193e-15,3.582047690996942e-14
ENSG00000006118,9748.25665882756,-0.23298584965430089,0.16228153195455158,-1.4356892423196417,0.15109078770731038,0.2224558953220443
ENSG00000006125,8772.375927501613,-0.30098487768995774,0.1752470696622095,-1.7174887903695575,0.08588990085261276,0.13882283113531146
ENSG00000006194,934.1740066956286,-0.45574567538505634,0.145831027332763,-3.125162619509755,0.0017770678917011,0.004621976039477497
ENSG00000006210,1150.1519672870747,0.7140788324985456,0.15845769827973816,4.506431938938837,6.592681842849219e-06,3.0076118492417275e-05
ENSG00000006282,4598.881238992578,-1.7453991225743835,0.15783704317301284,-11.058235047277,1.9999412946183842e-28,1.4971581256293478e-26
ENSG00000006283,11.969648921882666,2.8624347984021155,0.781957735067067,3.6606004008088875,0.0002516249294468277,0.0008075248735334888
ENSG00000006327,1415.7460110846096,-0.37625479624714087,0.1456961303445715,-2.582462522218661,0.009809801621439304,0.02095077809705175
ENSG00000006432,795.4610081088504,0.20589785667182658,0.1431786257205854,1.438048840290159,0.15042019691364802,0.22160405883638082
ENSG00000006451,1352.4531602920244,0.5062724499304522,0.1570580017718109,3.223474412122051,0.0012664561276983701,0.00340867327365612
ENSG00000006453,1207.3676638876539,1.288653892285608,0.18415310123694967,6.99773114669135,2.6014066418378418e-12,3.773606743099712e-11
ENSG00000006459,449.4803823804826,0.20498250604039164,0.1990826207988741,1.0296353605244024,0.30318120952872274,0.3941655822254104
ENSG00000006530,502.0822410519998,-0.2192667265289152,0.175780623544675,-1.2473884897398155,0.21225508494362,0.2956673223356558
ENSG00000006534,158.5208158683247,-0.07031859292041673,0.22492081241991113,-0.31263711065180094,0.7545563802258832,0.811268833271585
ENSG00000006576,417.60498920583206,0.8197116776317825,0.177122097251112,4.62794699449414,3.6930850386786525e-06,1.7947424365566487e-05
ENSG00000006607,794.1268795126689,-0.4040566085258771,0.13597934377927678,-2.9714557909747406,0.0029639154271776107,0.0072593066777186166
ENSG00000006625,3112.9772299373963,0.1014879382445173,0.14183828525244227,0.7155186490297041,0.4742886215279297,0.5656696387514882
ENSG00000006634,485.3134983747591,0.09961266041524743,0.2066233659225653,0.4820977529355442,0.6297365060444484,0.7088215206707846
ENSG00000006652,599.3844338845759,0.08975674450817374,0.1682023246587795,0.5336236861782802,0.5936019173044091,0.6761558263334991
ENSG00000006695,485.98048048226207,-0.12543032856682002,0.1719763187847515,-0.7293465138290974,0.46578972643728966,0.5573275335458353
ENSG00000006704,2022.531527841693,-0.279517561260364,0.13988097563160243,-1.9982528717594554,0.045689252079253756,0.08047279215421897
ENSG00000006712,2097.8962501706424,-0.027655733958319717,0.13685660845411396,-0.20207817708409956,0.8398556080820945,0.8804407071230663
ENSG00000006715,1091.9769908525093,0.7206079250760927,0.14941610938570452,4.822826186806317,1.4153830162080002e-06,7.447556901354747e-06
ENSG00000006740,158.53813876923059,0.10392906830498104,0.2315440848254863,0.4488521845993686,0.653538290974765,0.7293287830945037
ENSG00000006744,2474.7716141769984,-0.6400459953341782,0.13153322050448346,-4.86604063125149,1.1385612034917011e-06,6.1106732050698725e-06
ENSG00000006747,58.94212219067301,-1.3872259304093715,0.4242293406204901,-3.269990539504822,0.0010755108125393973,0.002946895547045176
ENSG00000006756,4934.194328544922,0.26754986795014135,0.18071364547458382,1.4805183485038513,0.13873496774004995,0.20694226862567022
ENSG00000006757,840.2001897813326,-1.0023510344055393,0.16078050847492864,-6.234282027798421,4.5385478459360617e-10,4.597235914526344e-09
ENSG00000006831,2635.6111396743763,0.4583861631403052,0.1436632299822725,3.190699270765862,0.0014192892786499389,0.003779887833720611
ENSG00000007047,792.9975629332534,-0.24969533819684472,0.14933491952006056,-1.6720492367044968,0.09451461344627556,0.15050668302345302
ENSG00000007062,11.771783251621352,-0.6047512039809806,0.6612779944733757,-0.9145188695755534,0.36044426736550095,0.45288275283909535
ENSG00000007080,1345.5542793303273,-0.29449401955185245,0.13629275999198984,-2.160745879452147,0.03071497476440491,0.057032509368477334
ENSG00000007129,11.430451128927649,-6.110790319067781,1.5297332822607286,-3.994676974038834,6.478251669748778e-05,0.00023876984725645494
ENSG00000007168,1801.643813279871,0.2975024826748504,0.1408717593656642,2.111867446069273,0.03469782029598943,0.06349767037827173
ENSG00000007202,14275.100924465762,-0.40783284049331125,0.1354395027271534,-3.0111808761946044,0.0026023378536507583,0.006481263735790226
ENSG00000007237,177.48442641251404,1.752270643776425,0.22107833587834758,7.926016978618132,2.262866674691031e-15,5.148645309596223e-14
ENSG00000007255,1189.1855146522776,-1.7027273126946223,0.164229156342421,-10.367996466744325,3.467178359779492e-25,1.9119768298509197e-23
ENSG00000007264,405.59413341771824,-1.327458736049969,0.22812764614738254,-5.818929702156136,5.922563435438795e-09,4.972062551726886e-08
ENSG00000007306,374.7725233241901,1.868371384702592,0.20008649324338248,9.337818632414784,9.833919204920947e-21,3.881979909090105e-19
ENSG00000007341,211.43447135636112,0.2291960929873411,0.2113405315056336,1.0844871608607247,0.2781488566019751,0.36781023981194727
ENSG00000007376,1114.1717854114797,-0.7604220407973801,0.14968108316192644,-5.080281520776732,3.768759460153626e-07,2.2361822045297574e-06
ENSG00000007384,943.0086114228106,-0.18133772972983728,0.1645246864122702,-1.1021916144270079,0.27037837680318844,0.3592446926662191
ENSG00000007392,746.1490191438567,0.06609949846407798,0.14294191271440487,0.46242209306477855,0.6437786589731838,0.7208644551534186
ENSG00000007402,341.21789579236713,0.8167647043505035,0.1808581094998479,4.516052427005992,6.300307256037737e-06,2.892495685898736e-05
ENSG00000007516,117.05074121723037,1.9809590188720945,0.29119445160272317,6.8028735024619165,1.0255269322772104e-11,1.3744724598832223e-10
ENSG00000007520,932.8855822684965,-0.5965537404202018,0.14911957575572196,-4.000505885273155,6.320721509828763e-05,0.00023373889013055023
ENSG00000007541,1564.7932611592657,-1.0441913246894627,0.16143818284654948,-6.468056727831168,9.927123353350827e-11,1.1222776072708353e-09
ENSG00000007545,774.357193659473,0.14816068496646373,0.14202143593144684,1.043227622610296,0.2968428830794312,0.3877745004278139
ENSG00000007866,1913.30744656516,0.6285698985645474,0.14764093403262876,4.257422934114146,2.0679691227004593e-05,8.492898773387219e-05
ENSG00000007923,2219.016386970783,-0.24898147371345047,0.12419328642721965,-2.0047901209165584,0.044985489124285065,0.07940749503575695
ENSG00000007944,396.26524329577137,0.2781595471636806,0.16431916960368512,1.6928003460251324,0.09049347681305231,0.1451592931048051
ENSG00000007968,918.9711664805842,-0.5181416031004497,0.1894661012114656,-2.7347456868927966,0.006242848744757567,0.014053689170518633
ENSG00000008018,1958.614031746373,-0.46965239973659817,0.13926085944278735,-3.3724651823619243,0.0007449850505693298,0.002121731521905318
ENSG00000008083,752.7364872230856,0.2857833677334086,0.14654022932582603,1.9502041797544982,0.05115178782260278,0.08885908746675064
ENSG00000008086,378.07666792058035,1.9243500756873733,0.17651854129201372,10.901688069719151,1.1313855072424875e-27,7.858777792615125e-26
ENSG00000008128,303.85201160935424,0.36108679789562953,0.17780555097064316,2.0307959786657466,0.042275695144341416,0.07515679136771806
ENSG00000008130,1473.6649065933889,-0.21927134218446992,0.14833739631958875,-1.4781932784640226,0.1393560524899196,0.20761149168636406
ENSG00000008256,226.52925914577648,-0.11400407477640755,0.19551457588650592,-0.5830975734647307,0.5598276171487585,0.6458760251572624
ENSG00000008277,47.61364302932332,0.5014058510838386,0.36064881089703954,1.3902883800911334,0.16444132494521146,0.2389948961682341
ENSG00000008282,1745.1784899536444,0.6744998676334171,0.1701235046823243,3.964765885189862,7.346801632451708e-05,0.00026696828467218884
ENSG00000008283,4826.892145108438,0.07660563093182958,0.1636213494511429,0.4681884802246049,0.6396498094628817,0.7170748329546645
ENSG00000008294,1066.1228167485763,0.5824001302192189,0.1730755006465718,3.3650061854133066,0.0007654194312473355,0.0021735023472212074
ENSG00000008300,677.5727481922269,0.1411303638320665,0.17732179274742005,0.7958997122992931,0.42609032849783746,0.51840272085349
ENSG00000008311,19.4988706862901,-1.4429769928022294,0.5654110783874583,-2.552084753835338,0.010708046702336996,0.022601878561777197
ENSG00000008323,1018.942642153258,0.33082087681870065,0.15442673099499407,2.1422513750512833,0.03217325937742301,0.05935128338674766
ENSG00000008324,147.95579209869956,0.11827988062442565,0.2205985154992599,0.5361771377143401,0.5918361325430429,0.6745699308127078
ENSG00000008382,226.34878956364676,-0.6367805145431621,0.20443445925941578,-3.1148394299569797,0.0018404506764034421,0.004773080483338168
ENSG00000008394,3767.886410268186,0.32673028654219666,0.15231582444192196,2.145084318975531,0.03194610596012509,0.05896235806232592
ENSG00000008405,267.0148680334408,0.8339870491094883,0.18047016621659198,4.621190674300014,3.815438969863093e-06,1.847987336124102e-05
ENSG00000008441,273.480594756376,-1.1901169876348705,0.18825757762589798,-6.321748121076164,2.586206938375357e-10,2.7474645474740557e-09
ENSG00000008513,3553.398779200242,0.9932371263574784,0.15134931600241366,6.562547836963059,5.289606262949677e-11,6.228543707179865e-10
ENSG00000008516,188.55410235027477,0.6656046725583065,0.2173743618510638,3.062020133792743,0.0021984866446007217,0.005593191590278434
ENSG00000008710,708.489413188573,-0.2187295005439013,0.18538733570734933,-1.1798513620649127,0.23805933730171336,0.32417354432942075
ENSG00000008735,2643.22243177006,0.7986510514647588,0.15393046178276987,5.188388589334794,2.1212160686646994e-07,1.3307568284875197e-06
ENSG00000008838,27434.193185436696,-0.24804986363635007,0.14989566033965557,-1.6548168444255311,0.09796165607648488,0.1550795934202063
ENSG00000008853,706.6268132297364,0.5319381279933976,0.1875153015105432,2.836771845861811,0.004557216450705337,0.010638659440909793
ENSG00000008869,477.8307321454656,1.069539803495859,0.16100816428181958,6.642767515961469,3.078472182059037e-11,3.7757017051263976e-10
ENSG00000008952,1391.6881299321674,0.6348482015392899,0.15692935832368932,4.045439351315159,5.222508542187504e-05,0.00019665051711630196
ENSG00000008988,12370.030331458678,-1.260724889209607,0.12978611709263235,-9.713865530854806,2.6316313337760903e-22,1.2070415717586334e-20
ENSG00000009307,11048.516123405787,1.1675952345429104,0.15325364312900386,7.618711116446788,2.5622116227557937e-14,4.982346369525667e-13
ENSG00000009335,2043.8142384024316,0.5293301695959586,0.1464988624873919,3.613203274131321,0.00030243741730206965,0.000953648146045461
ENSG00000009413,441.5559251510392,0.13811049623630228,0.2196004536767812,0.6289171717267039,0.5294032834695483,0.6181862636036559
ENSG00000009694,6.172134248808876,2.2095337594190956,1.0217107584083227,2.1625824542175023,0.03057330896566965,0.056820577300745446
ENSG00000009765,43.8758712764822,0.8893891481841059,0.36646184158318523,2.4269625026763353,0.015225829443923212,0.030783945898447438
ENSG00000009780,47.98441838594559,-0.1152257658049696,0.34104650698613875,-0.3378593929116323,0.735469149698964,0.7950372252464769
ENSG00000009830,461.84601733057616,-0.770848080666222,0.16821716569302847,-4.582457904878186,4.595422365274691e-06,2.194139535145034e-05
ENSG00000009844,285.78111119632894,0.4461344681817973,0.21962158462712406,2.0313780584875083,0.04221665845864832,0.07507836056404915
ENSG00000009950,85.45947037859084,0.2564960789392148,0.3118552105679567,0.822484506422321,0.4108012010816232,0.5034571001125873
ENSG00000009954,3880.7406814677415,0.530211899240402,0.15139625891151648,3.502146638578991,0.0004615255318697488,0.0013894813262042363
ENSG00000010017,918.0937551292515,0.5863827162179329,0.1406305079923569,4.169669331279114,3.050419023256687e-05,0.00012119880550251259
ENSG00000010072,124.22617820999311,0.5643603089259022,0.2380598925031801,2.370665226265962,0.017756105679320414,0.03531665953397871
ENSG00000010165,2538.4768021826967,0.17785824394057853,0.12529770476063484,1.4194852513887135,0.15575759369617942,0.2282107001036812
ENSG00000010219,131.52619954224505,-0.5236398418139329,0.24526502981385934,-2.134995935667398,0.03276134211174341,0.06031292951458573
ENSG00000010244,3113.1407907070175,0.16728974055788612,0.15496637881949665,1.0795228089619593,0.28035473144403567,0.37018508132913797
ENSG00000010256,8247.325195549245,-0.06985734164729543,0.1626919489827011,-0.42938413415112087,0.6676436980581892,0.7409829581767337
ENSG00000010270,458.78850982368107,-0.1757301563059446,0.1835755569698956,-0.9572633699526916,0.3384343389433975,0.4306966730427382
ENSG00000010278,5782.1036683709,-0.1694633517897452,0.16477164172972114,-1.02847401416149,0.3037269083120564,0.39466196342230336
ENSG00000010292,5283.749889546476,-0.1793420486315485,0.1556684312159661,-1.1520771888729249,0.24928935586286405,0.33645330345695096
ENSG00000010318,20.091552856481638,-0.4415396974466872,0.5298108648552876,-0.8333911717104729,0.40462415206244606,0.4970251444480718
ENSG00000010319,12.84685813217684,2.3019614361992704,0.7485031502137773,3.0754198369663714,0.0021020642699552303,0.005370579057880313
ENSG00000010322,1082.6790545266715,0.35900761670703457,0.17139599895163418,2.0946090859935538,0.036205756858122336,0.06591491621549288
ENSG00000010361,210.28876698556635,0.04740683533319485,0.20875212869734797,0.2270962965935835,0.8203488637163153,0.8650755698834628
ENSG00000010404,374.78989890767804,0.6011041082943658,0.17357625268452673,3.463054991669091,0.0005340792297820795,0.0015763793078429997
ENSG00000010539,152.025014507321,0.5113515152887174,0.2129942527313902,2.400776118281414,0.016360342598798164,0.03283431446970911
ENSG00000010626,63.20174576187943,-0.5590031924232598,0.32665761096498214,-1.7112817018770923,0.08702912256226208,0.14039713742514096
ENSG00000010803,741.5029687925743,0.45535300581043836,0.15504006146448818,2.9370022270968765,0.0033140172379572436,0.00802025478291562
ENSG00000010810,13.60478196969575,-1.4544943907446886,0.639822629883847,-2.273277503499269,0.023009462335365407,0.044325428242847915
ENSG00000010818,136.29260685170937,0.37809201639037254,0.2391440145286907,1.581022285402054,0.11387294231401797,0.17558551446669493
ENSG00000010932,35.19925596205409,1.4152491173502402,0.43780912360259333,3.2325710933216762,0.00122681605262746,0.0033143302783024573
ENSG00000011007,1037.1293161122892,0.13047672249371262,0.1424831380965054,0.9157344808431949,0.35980617531564496,0.4523170295797823
ENSG00000011009,2387.1661669065447,-0.18240879347762556,0.14467450870478166,-1.2608219313178615,0.20737301034264555,0.2899569586209758
ENSG00000011021,237.79454950272523,-0.8153934076994495,0.20035534130038643,-4.0697363115314,4.706637821307418e-05,0.00017866921503481234
ENSG00000011052,44.771535917566304,-1.204123423343234,0.36927099893455734,-3.260812321621364,0.0011109354533645505,0.0030341768299075663
ENSG00000011105,1671.8290545212594,-0.8138081474291756,0.1440362909522047,-5.650021546994848,1.604277267602558e-08,1.2355329404222687e-07
ENSG00000011114,626.1691829800205,0.12020781123488337,0.16229931811236828,0.7406550602489731,0.4589026141602217,0.5510950851456141
ENSG00000011132,226.9239387626069,-0.36628806585277035,0.2404340964838339,-1.5234447659855868,0.12764746946620603,0.19309503076617576
ENSG00000011143,675.0213497885856,-0.7554554194422052,0.15878508412294223,-4.757722827776947,1.9578907934774186e-06,1.0041748734171723e-05
ENSG00000011198,545.9665051130893,0.5292156998899046,0.15757067701481517,3.3585925371136565,0.0007834048682801523,0.002220646171652274
ENSG00000011201,240.83476695064118,0.3301024336147206,0.20404353154973642,1.6178039612799822,0.105704852443286,0.16510526574060497
ENSG00000011243,2520.889294555987,-0.6726386405600446,0.1423537978132794,-4.725119040675836,2.2998059493154985e-06,1.1626170873236642e-05
