Gene stable ID,Gene name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000004777,ARHGAP33,103.81851774208555,-0.809252687077324,0.26325316901689444,-3.0740472758578257,0.0021117596528836035,0.005391536219272363
ENSG00000004799,PDK4,30.643955228521744,2.4686815167120573,0.47731441186025947,5.172023838732946,2.3157203182777548e-07,1.4408926424839364e-06
ENSG00000004864,SLC25A13,1629.951719690107,0.6506633483279154,0.17271075519717782,3.767358596661081,0.00016498393399515062,0.000553702178481286
ENSG00000004866,ST7,732.7777626565538,-0.7490947650159925,0.14722250728902583,-5.088181004453189,3.615142452469938e-07,2.156547405172819e-06
ENSG00000004897,CDC27,691.4526833187302,0.5624669467000334,0.17558823873358478,3.2033292819426764,0.0013584855634762244,0.003632685437924207
ENSG00000004975,DVL2,1118.0423512958348,-0.7003214899791733,0.14543446088623077,-4.815375157384568,1.4692359654543868e-06,7.710686970172531e-06
ENSG00000005020,SKAP2,184.6734460896681,1.0634294600598864,0.23335779904150328,4.557077005473268,5.187041107753902e-06,2.4371502414578332e-05
ENSG00000005073,HOXA11,20.28028397799334,1.9161554515979204,0.5777656545217293,3.316492485494143,0.0009115503877852918,0.0025464191807273583
ENSG00000005075,POLR2J,1103.567836198299,-0.5733757932004325,0.15187414035506022,-3.7753352338980233,0.00015979261852308902,0.0005376534123012552
ENSG00000005175,RPAP3,439.0298544022622,0.7239906720293074,0.20258526042383765,3.573757886011126,0.00035189433180932703,0.0010924300184746792
ENSG00000005189,REXO5,268.5819447066661,-1.047187796900554,0.1946144983438854,-5.38083136565789,7.414262502303948e-08,5.072029575439746e-07
ENSG00000005194,CIAPIN1,1725.5284598227784,-1.1015289793227454,0.14184136207344805,-7.76592217686371,8.105331021493995e-15,1.7070819620779188e-13
ENSG00000005206,SPPL2B,772.5191929999228,-0.776651195014285,0.16238418523796466,-4.7828007011652485,1.7286950365649863e-06,8.939221864098398e-06
ENSG00000005238,ATOSB,546.5262129341896,1.242731161252794,0.2093713507991065,5.935535862522111,2.928872915863611e-09,2.594503733194203e-08
ENSG00000005249,PRKAR2B,65.58054094156451,1.6535476717835673,0.3265944548299119,5.062999837657144,4.127102049382656e-07,2.4268771025429635e-06
ENSG00000005302,MSL3,915.5968461057288,0.33182003396421766,0.13638573174105825,2.432952697678161,0.01497625724290744,0.030334636849225667
ENSG00000005339,CREBBP,2002.035396318687,0.38268281096941514,0.13694047052622463,2.794519468925951,0.005197691097203186,0.011959904598246796
ENSG00000005436,GCFC2,126.28962342717703,0.6445413430036743,0.23136052247567793,2.785874340646998,0.005338356160889144,0.012250408165903169
ENSG00000005486,RHBDD2,4100.430297434647,-0.34307066103247824,0.1423032745128178,-2.4108416493365836,0.0159157569306313,0.032031042782248366
ENSG00000005513,SOX8,38.18326947781077,1.5705254434410933,0.45227259619832755,3.472519574792891,0.0005155974106962343,0.0015309589459542932
ENSG00000005700,IBTK,1607.8817220295152,1.1776587355354182,0.1652264127267983,7.127545264101785,1.0217467865259063e-12,1.5918362591508406e-11
ENSG00000005810,MYCBP2,931.0634189212022,1.5641080498832274,0.16330830816057398,9.577639175254376,9.928846590586253e-22,4.307867133357062e-20
ENSG00000005812,FBXL3,372.81105706992594,0.5719160996909599,0.17091866854854731,3.3461300895198254,0.0008194793927714062,0.0023147288889073855
ENSG00000005844,ITGAL,256.1006257373879,5.543241431585336,0.32057371566061743,17.29162798067267,5.439414086285555e-67,2.3114310211368735e-64
ENSG00000005882,PDK2,2503.4461870635555,-0.8277308635215117,0.16939598782387305,-4.886366401913441,1.0271396863645846e-06,5.560177665266212e-06
ENSG00000005893,LAMP2,1974.1148385144952,0.8041587286018959,0.15548795799713955,5.171839279133691,2.3180092460203644e-07,1.4416959787560147e-06
ENSG00000005961,ITGA2B,41.39537666795088,1.324495634026926,0.4083678119497803,3.243388913790806,0.0011811686029489746,0.0032009298517681707
ENSG00000006015,REX1BD,510.68019253174316,-0.5244989281333352,0.16650103347056178,-3.150124159596098,0.0016320108933356812,0.004287923874688839
ENSG00000006016,CRLF1,299.2338941814562,2.9729723590288524,0.21601186618606422,13.763004836354915,4.2546864183330485e-43,7.496549923423888e-41
ENSG00000006025,OSBPL7,129.40790000018436,-0.8023107197443593,0.2574711069460573,-3.116119432820286,0.0018324803870946337,0.004755824794816467
ENSG00000006071,ABCC8,211.97687707700342,1.6430841566107481,0.20607258466578268,7.973327258817918,1.544584517920193e-15,3.582047690996942e-14
ENSG00000006194,ZNF263,934.1740066956286,-0.45574567538505634,0.145831027332763,-3.125162619509755,0.0017770678917011,0.004621976039477497
ENSG00000006210,CX3CL1,1150.1519672870747,0.7140788324985456,0.15845769827973816,4.506431938938837,6.592681842849219e-06,3.0076118492417275e-05
ENSG00000006282,SPATA20,4598.881238992578,-1.7453991225743835,0.15783704317301284,-11.058235047277,1.9999412946183842e-28,1.4971581256293478e-26
ENSG00000006283,CACNA1G,11.969648921882666,2.8624347984021155,0.781957735067067,3.6606004008088875,0.0002516249294468277,0.0008075248735334888
ENSG00000006327,TNFRSF12A,1415.7460110846096,-0.37625479624714087,0.1456961303445715,-2.582462522218661,0.009809801621439304,0.02095077809705175
ENSG00000006451,RALA,1352.4531602920244,0.5062724499304522,0.1570580017718109,3.223474412122051,0.0012664561276983701,0.00340867327365612
ENSG00000006453,BAIAP2L1,1207.3676638876539,1.288653892285608,0.18415310123694967,6.99773114669135,2.6014066418378418e-12,3.773606743099712e-11
ENSG00000006576,PHTF2,417.60498920583206,0.8197116776317825,0.177122097251112,4.62794699449414,3.6930850386786525e-06,1.7947424365566487e-05
ENSG00000006607,FARP2,794.1268795126689,-0.4040566085258771,0.13597934377927678,-2.9714557909747406,0.0029639154271776107,0.0072593066777186166
ENSG00000006715,VPS41,1091.9769908525093,0.7206079250760927,0.14941610938570452,4.822826186806317,1.4153830162080002e-06,7.447556901354747e-06
ENSG00000006744,ELAC2,2474.7716141769984,-0.6400459953341782,0.13153322050448346,-4.86604063125149,1.1385612034917011e-06,6.1106732050698725e-06
ENSG00000006747,SCIN,58.94212219067301,-1.3872259304093715,0.4242293406204901,-3.269990539504822,0.0010755108125393973,0.002946895547045176
ENSG00000006757,PNPLA4,840.2001897813326,-1.0023510344055393,0.16078050847492864,-6.234282027798421,4.5385478459360617e-10,4.597235914526344e-09
ENSG00000006831,ADIPOR2,2635.6111396743763,0.4583861631403052,0.1436632299822725,3.190699270765862,0.0014192892786499389,0.003779887833720611
ENSG00000007129,CEACAM21,11.430451128927649,-6.110790319067781,1.5297332822607286,-3.994676974038834,6.478251669748778e-05,0.00023876984725645494
ENSG00000007202,BLTP2,14275.100924465762,-0.40783284049331125,0.1354395027271534,-3.0111808761946044,0.0026023378536507583,0.006481263735790226
ENSG00000007237,GAS7,177.48442641251404,1.752270643776425,0.22107833587834758,7.926016978618132,2.262866674691031e-15,5.148645309596223e-14
ENSG00000007255,TRAPPC6A,1189.1855146522776,-1.7027273126946223,0.164229156342421,-10.367996466744325,3.467178359779492e-25,1.9119768298509197e-23
ENSG00000007264,MATK,405.59413341771824,-1.327458736049969,0.22812764614738254,-5.818929702156136,5.922563435438795e-09,4.972062551726886e-08
ENSG00000007306,CEACAM7,374.7725233241901,1.868371384702592,0.20008649324338248,9.337818632414784,9.833919204920947e-21,3.881979909090105e-19
ENSG00000007376,RPUSD1,1114.1717854114797,-0.7604220407973801,0.14968108316192644,-5.080281520776732,3.768759460153626e-07,2.2361822045297574e-06
ENSG00000007402,CACNA2D2,341.21789579236713,0.8167647043505035,0.1808581094998479,4.516052427005992,6.300307256037737e-06,2.892495685898736e-05
ENSG00000007516,BAIAP3,117.05074121723037,1.9809590188720945,0.29119445160272317,6.8028735024619165,1.0255269322772104e-11,1.3744724598832223e-10
ENSG00000007520,TSR3,932.8855822684965,-0.5965537404202018,0.14911957575572196,-4.000505885273155,6.320721509828763e-05,0.00023373889013055023
ENSG00000007541,PIGQ,1564.7932611592657,-1.0441913246894627,0.16143818284654948,-6.468056727831168,9.927123353350827e-11,1.1222776072708353e-09
ENSG00000007866,TEAD3,1913.30744656516,0.6285698985645474,0.14764093403262876,4.257422934114146,2.0679691227004593e-05,8.492898773387219e-05
ENSG00000007968,E2F2,918.9711664805842,-0.5181416031004497,0.1894661012114656,-2.7347456868927966,0.006242848744757567,0.014053689170518633
ENSG00000008018,PSMB1,1958.614031746373,-0.46965239973659817,0.13926085944278735,-3.3724651823619243,0.0007449850505693298,0.002121731521905318
ENSG00000008086,CDKL5,378.07666792058035,1.9243500756873733,0.17651854129201372,10.901688069719151,1.1313855072424875e-27,7.858777792615125e-26
ENSG00000008282,SYPL1,1745.1784899536444,0.6744998676334171,0.1701235046823243,3.964765885189862,7.346801632451708e-05,0.00026696828467218884
ENSG00000008294,SPAG9,1066.1228167485763,0.5824001302192189,0.1730755006465718,3.3650061854133066,0.0007654194312473355,0.0021735023472212074
ENSG00000008311,AASS,19.4988706862901,-1.4429769928022294,0.5654110783874583,-2.552084753835338,0.010708046702336996,0.022601878561777197
ENSG00000008382,MPND,226.34878956364676,-0.6367805145431621,0.20443445925941578,-3.1148394299569797,0.0018404506764034421,0.004773080483338168
ENSG00000008405,CRY1,267.0148680334408,0.8339870491094883,0.18047016621659198,4.621190674300014,3.815438969863093e-06,1.847987336124102e-05
ENSG00000008441,NFIX,273.480594756376,-1.1901169876348705,0.18825757762589798,-6.321748121076164,2.586206938375357e-10,2.7474645474740557e-09
ENSG00000008513,ST3GAL1,3553.398779200242,0.9932371263574784,0.15134931600241366,6.562547836963059,5.289606262949677e-11,6.228543707179865e-10
ENSG00000008516,MMP25,188.55410235027477,0.6656046725583065,0.2173743618510638,3.062020133792743,0.0021984866446007217,0.005593191590278434
ENSG00000008735,MAPK8IP2,2643.22243177006,0.7986510514647588,0.15393046178276987,5.188388589334794,2.1212160686646994e-07,1.3307568284875197e-06
ENSG00000008853,RHOBTB2,706.6268132297364,0.5319381279933976,0.1875153015105432,2.836771845861811,0.004557216450705337,0.010638659440909793
ENSG00000008869,HEATR5B,477.8307321454656,1.069539803495859,0.16100816428181958,6.642767515961469,3.078472182059037e-11,3.7757017051263976e-10
ENSG00000008952,SEC62,1391.6881299321674,0.6348482015392899,0.15692935832368932,4.045439351315159,5.222508542187504e-05,0.00019665051711630196
ENSG00000008988,RPS20,12370.030331458678,-1.260724889209607,0.12978611709263235,-9.713865530854806,2.6316313337760903e-22,1.2070415717586334e-20
ENSG00000009307,CSDE1,11048.516123405787,1.1675952345429104,0.15325364312900386,7.618711116446788,2.5622116227557937e-14,4.982346369525667e-13
ENSG00000009335,UBE3C,2043.8142384024316,0.5293301695959586,0.1464988624873919,3.613203274131321,0.00030243741730206965,0.000953648146045461
ENSG00000009765,IYD,43.8758712764822,0.8893891481841059,0.36646184158318523,2.4269625026763353,0.015225829443923212,0.030783945898447438
ENSG00000009830,POMT2,461.84601733057616,-0.770848080666222,0.16821716569302847,-4.582457904878186,4.595422365274691e-06,2.194139535145034e-05
ENSG00000009954,BAZ1B,3880.7406814677415,0.530211899240402,0.15139625891151648,3.502146638578991,0.0004615255318697488,0.0013894813262042363
ENSG00000010017,RANBP9,918.0937551292515,0.5863827162179329,0.1406305079923569,4.169669331279114,3.050419023256687e-05,0.00012119880550251259
ENSG00000010072,SPRTN,124.22617820999311,0.5643603089259022,0.2380598925031801,2.370665226265962,0.017756105679320414,0.03531665953397871
ENSG00000010319,SEMA3G,12.84685813217684,2.3019614361992704,0.7485031502137773,3.0754198369663714,0.0021020642699552303,0.005370579057880313
ENSG00000010404,IDS,374.78989890767804,0.6011041082943658,0.17357625268452673,3.463054991669091,0.0005340792297820795,0.0015763793078429997
ENSG00000010539,ZNF200,152.025014507321,0.5113515152887174,0.2129942527313902,2.400776118281414,0.016360342598798164,0.03283431446970911
ENSG00000010803,SCMH1,741.5029687925743,0.45535300581043836,0.15504006146448818,2.9370022270968765,0.0033140172379572436,0.00802025478291562
ENSG00000010810,FYN,13.60478196969575,-1.4544943907446886,0.639822629883847,-2.273277503499269,0.023009462335365407,0.044325428242847915
ENSG00000010932,FMO1,35.19925596205409,1.4152491173502402,0.43780912360259333,3.2325710933216762,0.00122681605262746,0.0033143302783024573
ENSG00000011021,CLCN6,237.79454950272523,-0.8153934076994495,0.20035534130038643,-4.0697363115314,4.706637821307418e-05,0.00017866921503481234
ENSG00000011052,NME1-NME2,44.771535917566304,-1.204123423343234,0.36927099893455734,-3.260812321621364,0.0011109354533645505,0.0030341768299075663
ENSG00000011105,TSPAN9,1671.8290545212594,-0.8138081474291756,0.1440362909522047,-5.650021546994848,1.604277267602558e-08,1.2355329404222687e-07
ENSG00000011143,MKS1,675.0213497885856,-0.7554554194422052,0.15878508412294223,-4.757722827776947,1.9578907934774186e-06,1.0041748734171723e-05
ENSG00000011198,ABHD5,545.9665051130893,0.5292156998899046,0.15757067701481517,3.3585925371136565,0.0007834048682801523,0.002220646171652274
ENSG00000011243,AKAP8L,2520.889294555987,-0.6726386405600446,0.1423537978132794,-4.725119040675836,2.2998059493154985e-06,1.1626170873236642e-05
ENSG00000011304,PTBP1,11947.13456832926,-0.595252649355524,0.12588319228421013,-4.728611012752242,2.2606101257103474e-06,1.1440033308673591e-05
ENSG00000011332,DPF1,85.30107778181168,-1.2087728751749407,0.28325896767132047,-4.267377252386022,1.977845332748658e-05,8.154766719520106e-05
ENSG00000011426,ANLN,1842.224634747666,0.4575312169943341,0.19095260173546202,2.396045996944201,0.016573010417331405,0.03322420625913752
ENSG00000011451,WIZ,922.9133629440181,-0.43141070588398617,0.19260801879540154,-2.239837721098484,0.02510146001938553,0.047819268086418815
ENSG00000011454,RABGAP1,2468.9849255735935,0.5082003047005159,0.14848827179941856,3.4224945751069473,0.000620493359885992,0.0018019875504789572
ENSG00000011485,PPP5C,2296.3315624824777,-0.6021535649877382,0.1486752041888883,-4.050127714791745,5.118968748397105e-05,0.0001930032893445756
ENSG00000011566,MAP4K3,336.95065267675534,0.49576440508064457,0.21799452936902225,2.2742057175270305,0.022953620647717405,0.044234789561588
ENSG00000011638,LDAF1,754.9619688071081,-0.8259398117797543,0.2091167802418429,-3.949658228404997,7.826286135876649e-05,0.00028275614426393056
ENSG00000012061,ERCC1,1603.0337243206984,-0.36982045460436586,0.14751076910474245,-2.50707427565352,0.012173512788518123,0.02525964566544734
ENSG00000012171,SEMA3B,219.71135202052892,1.3457275631736278,0.1939590934033534,6.938202997139609,3.971188201399413e-12,5.5867309770027965e-11
ENSG00000012174,MBTPS2,899.1724449060051,0.9501506638928864,0.18039991199818084,5.266913123008995,1.3873682144303811e-07,8.980598549323541e-07
ENSG00000012211,PRICKLE3,363.25380105949347,-0.5820116120503792,0.17109495153755114,-3.4016878161518513,0.0006697109265480674,0.0019278707843726796
ENSG00000012223,LTF,18.94787807159404,-1.7908851128364462,0.6093854396231302,-2.938838043035629,0.0032944517602083207,0.007982263798673457
ENSG00000012232,EXTL3,980.1370960257335,0.8803644391036464,0.1516443625162215,5.805454449448941,6.419165485060893e-09,5.345481436781544e-08
ENSG00000012822,CALCOCO1,344.1391901763546,-1.183998436917504,0.18278321912189283,-6.477610158118125,9.31867375263973e-11,1.0584606790734183e-09
ENSG00000013016,EHD3,125.92593030712453,1.7924303630638865,0.26801420509613416,6.687818514772225,2.26521804305445e-11,2.8540799245446495e-10
ENSG00000013275,PSMC4,3023.6510172756666,-0.37170736993788933,0.13715699262756725,-2.710086907105163,0.006726558053482619,0.015018592297437317
ENSG00000013288,MAN2B2,1668.2268088361309,0.6643830416665092,0.15006335188775274,4.427350404404316,9.539769031463826e-06,4.216291923113776e-05
ENSG00000013306,SLC25A39,5889.840595010662,-0.8463486397329743,0.1422134419091608,-5.951256283309574,2.660920340197166e-09,2.389370856132297e-08
ENSG00000013364,MVP,2854.1042462925866,-0.49278726305829196,0.14798523830744875,-3.3299758049819475,0.0008685353081770959,0.0024366209966102293
ENSG00000013375,PGM3,1143.4093581412094,1.0201309859393046,0.1500924599152548,6.79668376756095,1.070547272841328e-11,1.430829509529279e-10
ENSG00000013503,POLR3B,247.64172400411448,1.0234375161035787,0.21493802928971253,4.761546942091382,1.92114597692703e-06,9.870809770498482e-06
ENSG00000013523,ANGEL1,1933.0783846925617,-0.6250665895145707,0.14436696658924675,-4.329706471515827,1.4930822334222251e-05,6.331685385525187e-05
ENSG00000013563,DNASE1L1,450.47525344015554,-0.580779809892283,0.1983389025587463,-2.9282193377078953,0.003409094590229605,0.008224177431898034
ENSG00000013573,DDX11,1171.4350647689528,-0.718248877747296,0.16263243899533328,-4.416393692330384,1.0036122367065962e-05,4.415404870869946e-05
ENSG00000013583,HEBP1,654.0221815083191,-1.223587284473021,0.15821842127300617,-7.733532382817288,1.0460274662805136e-14,2.16518693879955e-13
ENSG00000013588,GPRC5A,254.86361874266052,-2.191699519453234,0.21953184640988518,-9.983515172377949,1.7997538492545187e-23,8.997523741878646e-22
ENSG00000013619,MAMLD1,118.63314583112312,0.7287207461700455,0.24068104810297733,3.027744610195716,0.0024638621766494904,0.006187707409739586
ENSG00000013725,CD6,47.64961353101262,1.0360320274454127,0.3735066000698498,2.7737984476088595,0.005540599327427206,0.012644223516453685
ENSG00000013810,TACC3,2564.4641570890994,-0.3373335646116361,0.14148939052158935,-2.384161549979704,0.017118085855180203,0.034174672438253915
ENSG00000014123,UFL1,483.9425272680085,0.7030783593231208,0.17587855137359043,3.9975218912832915,6.40090729872992e-05,0.0002362808090241438
ENSG00000014138,POLA2,2458.6432967284,-0.7414041609079046,0.15438438698706042,-4.802326034238454,1.568330579292363e-06,8.174329079948074e-06
ENSG00000014164,ZC3H3,1623.9022559047341,-0.8384954518592175,0.16685473986011415,-5.025301963625283,5.026410167603676e-07,2.9153582537751064e-06
ENSG00000014216,CAPN1,17242.31185495733,-0.33703459841053723,0.1442794451300318,-2.335984852913628,0.019492030989412316,0.038331409246635244
ENSG00000014641,MDH1,1692.2199758139786,0.43278046664282094,0.15154198149820247,2.855845372775163,0.004292241163275191,0.010080347907509744
ENSG00000014824,SLC30A9,1106.4920648770008,1.146921845401033,0.16765195606655808,6.841088361329368,7.859375724242553e-12,1.0692303245184218e-10
ENSG00000015171,ZMYND11,1150.8063961276446,0.4487758536812143,0.15858966615542658,2.829792536680097,0.004657819658364983,0.01083674370757766
ENSG00000015285,WAS,14.326055070162624,-1.3820520854161409,0.6163383355943809,-2.2423594405876526,0.024938150943988404,0.04755264680463831
ENSG00000015479,MATR3,3389.444352695146,0.3817564268765398,0.1552077984815749,2.4596471995049853,0.013907365313437428,0.028392484675504304
ENSG00000015532,XYLT2,2266.6849417216913,-0.47935325542569923,0.13134413768607953,-3.6495976437972635,0.0002626513881089468,0.0008397404858150174
ENSG00000015676,NUDCD3,4920.366822644603,-0.5449000572355193,0.13271140380015495,-4.105902293491398,4.027397003236592e-05,0.0001557907145990958
ENSG00000016391,CHDH,918.2048265543498,-0.3686226359678846,0.14355457236129915,-2.567822326412095,0.010233959545091265,0.021734565266423433
ENSG00000016864,GLT8D1,200.5423747040711,0.5220076213002703,0.20574656791857066,2.537138901422005,0.011176260038251767,0.023436082007643185
ENSG00000017797,RALBP1,1851.783682749238,0.47647549770906794,0.1348519316537764,3.5333234894431316,0.0004103700124079273,0.0012556175220816885
ENSG00000018189,RUFY3,176.2039970675937,0.788861232948664,0.24176471191542653,3.262929592572721,0.0011026691069064023,0.003013308730203083
ENSG00000018510,AGPS,354.91402426988253,1.6621025864662684,0.1802323575120726,9.221998809813797,2.9161269832984684e-20,1.1029372422695358e-18
ENSG00000018699,TTC27,386.89250124129404,0.6779982647591088,0.20679264292643276,3.278638229892488,0.0010430926398944343,0.002871137828385366
ENSG00000019102,VSIG2,491.9676268275263,-1.431632005202946,0.1786010887226404,-8.015807828731703,1.0941546579900816e-15,2.5872907526416858e-14
ENSG00000019485,PRDM11,163.7071850854004,-1.178365868232054,0.2392764112691002,-4.924705540266627,8.448748155295775e-07,4.671546626395459e-06
ENSG00000019995,ZRANB1,329.68136018891073,0.9055418092339631,0.18132662760268473,4.99398142019245,5.914709042841554e-07,3.3799762696714947e-06
ENSG00000020256,ZFP64,1262.4173359693439,-0.5319888152934292,0.14366300607722948,-3.7030327418280935,0.0002130373747918638,0.0006968449153255259
ENSG00000020633,RUNX3,125.80941310121182,5.158784719346727,0.4036834772314272,12.779281318936057,2.1403814531526217e-37,2.917380305202743e-35
ENSG00000021300,PLEKHB1,98.6829807992127,2.512086818265819,0.31842332287025804,7.8891420252195905,3.042710922573035e-15,6.858203964014853e-14
ENSG00000021574,SPAST,216.3545218692168,0.9969716696657893,0.20794614729972333,4.794374325333393,1.6318332438723994e-06,8.481615099226692e-06
ENSG00000021762,OSBPL5,137.58786979760023,-1.5584495348090843,0.24496780499256174,-6.361854509234001,1.9933221231696045e-10,2.1588844104613524e-09
ENSG00000021776,AQR,1043.206994695315,0.6380995082885322,0.14487212401301217,4.404570669725387,1.0599358432277792e-05,4.63637694912351e-05
ENSG00000022277,RTF2,8453.825329215879,-0.42056618169717486,0.12685530686542057,-3.3153219371685334,0.0009153763747856002,0.002556612770713774
ENSG00000022556,NLRP2,4235.267622807785,-0.41648890206417233,0.12651288964905785,-3.2920669444789175,0.000994539348142278,0.00274954161920391
ENSG00000022567,SLC45A4,862.2063683064553,1.5422240170158636,0.18217156553165637,8.465777919374952,2.5444859670684426e-17,7.236758514213555e-16
ENSG00000022840,RNF10,5699.198832273359,-0.3498956343080361,0.1298655854511734,-2.69429066286071,0.007053862096412296,0.015664647950962934
ENSG00000023041,ZDHHC6,338.45387590869905,0.9620932869853156,0.1710029020709595,5.626181049173566,1.8424297120516813e-08,1.4069463255667386e-07
ENSG00000023171,GRAMD1B,6.512189775582741,-6.278905406594772,2.1121048694458895,-2.9728189624609134,0.0029507843962804895,0.007233276714872839
ENSG00000023191,RNH1,2162.9424220802216,-0.5862572470870736,0.14616781745096077,-4.010850386294935,6.0500441366741576e-05,0.0002244762138846128
ENSG00000023318,ERP44,542.8834524971581,0.5705953507420198,0.1733242314846969,3.2920691230204513,0.0009945316439580406,0.00274954161920391
ENSG00000023330,ALAS1,1880.896780608191,0.40014193367235706,0.13613577672288957,2.939285640444567,0.0032896974070917443,0.00797208120390163
ENSG00000023516,AKAP11,488.1702698660336,1.0056411159866612,0.1972413290313793,5.0985314331697325,3.4229869817615604e-07,2.0520877971987977e-06
ENSG00000023572,GLRX2,123.93809495557717,0.555548503879681,0.24749456205375275,2.2446897389164566,0.02478805723223805,0.04729141039104389
ENSG00000023734,STRAP,3215.3549789241174,0.514895083872433,0.1805393592574091,2.851982448538032,0.004344749950694577,0.010188759501320444
ENSG00000023839,ABCC2,846.7630800526337,0.9114340490790134,0.1935844141247512,4.7081995376531705,2.499144009017117e-06,1.254608500426661e-05
ENSG00000023892,DEF6,258.7715993672766,1.5413297675942241,0.19039676238024753,8.095357023540057,5.709664087866254e-16,1.393466667930602e-14
ENSG00000023902,PLEKHO1,117.50329603127312,0.9034056617486674,0.2431071529467405,3.716080135028293,0.00020233743288991892,0.0006651584141964843
ENSG00000023909,GCLM,174.3801298675536,0.9232330880984921,0.23079073907163267,4.000303876196434,6.32611974394513e-05,0.0002337590231726835
ENSG00000024048,UBR2,957.2910164754371,0.9804703265435366,0.1616406339045911,6.065741657028283,1.313461138408225e-09,1.2362792526203278e-08
ENSG00000025434,NR1H3,174.87589098788956,-0.5582638661577122,0.22756734627291003,-2.453180894802959,0.014159911086802543,0.028842656476410166
ENSG00000025708,TYMP,23.800306728849204,-1.299468395948676,0.5158189944735454,-2.5192333160878224,0.01176106953318457,0.02449883688227374
ENSG00000025772,TOMM34,3447.0542004804697,-0.45805527308985383,0.1367825461250757,-3.3487845201463227,0.0008116689481104687,0.00229535974991193
ENSG00000025796,SEC63,2300.010340997643,1.23264950482959,0.16032250267316495,7.688562018910606,1.4879788651807596e-14,3.0025584698507843e-13
ENSG00000025800,KPNA6,2178.558680013101,1.025850913122236,0.12610809202840811,8.134695376178911,4.1297545519810973e-16,1.0182029653075579e-14
ENSG00000026025,VIM,465.15989857247126,-1.8629788738286555,0.1588657503625509,-11.72674959566245,9.296025124701501e-32,8.428399075942087e-30
